px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	v_true	yaw_angle_true	yaw_rate_true	vx_true	vy_true	NIS
9.64552	-9.5724	-2.57692	1.94869	-0.139758	9.60163	-9.60777	9.6	-9.6	2.87763	-1.24905	0	0.909988	-2.72996	0	0.0455389
9.67631	-9.72219	-2.59589	1.92046	-0.161502	9.62903	-9.75552	9.65	-9.75	2.8776	-1.24905	0	0.909971	-2.72993	0.218965	0
9.73432	-9.8718	-2.7285	1.91736	-0.15135	9.69155	-9.89957	9.7	-9.9	2.87124	-1.24904	0	0.907972	-2.7239	0	0.569049
9.77185	-10.0245	-2.74194	1.89649	-0.164629	9.74482	-10.046	9.75	-10.05	2.87125	-1.24905	0	0.907972	-2.72391	0.0790811	0
9.79234	-10.1424	-2.51252	1.86899	-0.191809	9.69256	-10.1336	9.75	-10.2	2.73106	0	0	0	-2.73106	0	1.77873
9.80587	-10.2995	-2.54561	1.83212	-0.21968	9.75264	-10.3488	9.75	-10.35	2.73105	0	0	0	-2.73105	0.350638	0
9.86743	-10.4619	-2.88914	1.84366	-0.183276	9.8242	-10.5024	9.8	-10.5	3.16227	-1.24904	0	1	-2.99999	0	4.206
9.88298	-10.6192	-2.91363	1.8132	-0.205855	9.83234	-10.6514	9.85	-10.65	3.16224	-1.24904	0	0.999994	-2.99996	0.23658	0
9.90463	-10.752	-2.83307	1.79288	-0.220133	9.82501	-10.7525	9.85	-10.8	3.00047	0	0	0	-3.00047	0	0.313317
9.9075	-10.9141	-2.86943	1.75594	-0.247807	9.85033	-10.9603	9.85	-10.95	3.00048	0	0	0	-3.00048	0.358789	0
9.8884	-11.0156	-2.45426	1.69982	-0.315888	9.91881	-11.1448	9.85	-11.05	1.9956	0	0	0	-1.9956	0	8.02986
9.89121	-11.1439	-2.46451	1.67413	-0.326294	9.86057	-11.1502	9.85	-11.15	1.99559	0	0	0	-1.99559	0.061137	0
9.90112	-11.2786	-2.46753	1.65457	-0.327836	9.83851	-11.2795	9.85	-11.3	2.73184	0	0	0	-2.73184	0	0.0314063
9.88956	-11.4278	-2.49333	1.61796	-0.347429	9.83839	-11.4483	9.85	-11.45	2.73182	0	0	0	-2.73182	0.196568	0
9.88888	-11.5524	-2.48376	1.59592	-0.352998	9.79654	-11.5922	9.8	-11.6	3.15774	1.24905	0	-0.998566	-2.9957	0	0.0644202
9.85084	-11.7046	-2.53943	1.5436	-0.389398	9.75592	-11.7487	9.75	-11.75	3.15774	1.24904	0	-0.998566	-2.99569	0.709549	0
9.85232	-11.8585	-2.64674	1.53263	-0.371963	9.77699	-11.9246	9.75	-11.9	2.73084	0	0	0	-2.73084	0	0.532191
9.81844	-12.0217	-2.68747	1.48987	-0.395394	9.75861	-12.0491	9.75	-12.05	2.73085	0	0	0	-2.73085	0.285101	0
9.76442	-12.1319	-2.37816	1.41651	-0.472129	9.63743	-12.1863	9.65	-12.2	3.2738	0.982792	0	-1.81598	-2.72396	0	4.83516
9.68749	-12.2967	-2.46841	1.34628	-0.518152	9.56514	-12.3446	9.55	-12.35	3.27379	0.982795	0	-1.81597	-2.72396	1.14157	0
9.5961	-12.376	-2.0371	1.23111	-0.648124	9.47157	-12.4849	9.45	-12.45	2.57574	0.785401	0	-1.82132	-1.82133	0	12.0882
9.49521	-12.5138	-2.13917	1.14876	-0.695902	9.34752	-12.5408	9.35	-12.55	2.57572	0.785398	0	-1.82131	-1.82131	1.44489	0
9.43591	-12.6209	-2.12622	1.09984	-0.710152	9.32154	-12.7193	9.3	-12.65	2.03042	1.10715	0	-0.908038	-1.81606	0	0.177153
9.34118	-12.7406	-2.19328	1.03263	-0.738408	9.24151	-12.7411	9.25	-12.75	2.03041	1.10715	0	-0.908029	-1.81605	0.615885	0
9.20229	-12.7863	-1.85243	0.856145	-0.93872	9.04013	-12.7738	9.05	-12.85	4.06972	0.463649	0	-3.64007	-1.82004	0	18.1193
9.04421	-12.908	-2.05077	0.748325	-0.994187	8.83995	-12.9425	8.85	-12.95	4.06972	0.463647	0	-3.64007	-1.82003	2.78958	0
8.91555	-12.9695	-2.06099	0.624033	-1.10179	8.73518	-13.0163	8.75	-13	2.23148	0.463647	0	-1.9959	-0.997948	0	4.02673
8.77667	-13.0459	-2.17876	0.539594	-1.12922	8.6395	-13.0341	8.65	-13.05	2.23148	0.463647	0	-1.9959	-0.997948	1.15877	0
8.61846	-13.0977	-2.27567	0.409029	-1.22827	8.48414	-13.0416	8.5	-13.1	2.87924	0.321752	0	-2.73149	-0.910502	0	3.07573
8.45642	-13.1573	-2.38644	0.323613	-1.24338	8.34268	-13.1451	8.35	-13.15	2.87921	0.32175	0	-2.73146	-0.910485	0.806739	0
8.33022	-13.1954	-2.3819	0.258318	-1.23686	8.19497	-13.1991	8.2	-13.2	2.87119	0.321752	0	-2.72385	-0.907955	0	0.141613
8.1606	-13.2384	-2.48976	0.182823	-1.24035	8.06107	-13.2364	8.05	-13.25	2.87117	0.321752	0	-2.72383	-0.907947	0.625471	0
7.99374	-13.2488	-2.60088	0.0841532	-1.28508	7.88931	-13.1791	7.9	-13.25	2.72673	-0	0	-2.72673	0	0	0.954641
7.82403	-13.2607	-2.66674	0.0107391	-1.28517	7.75593	-13.2425	7.75	-13.25	2.72673	-0	0	-2.72673	0	0.299492	0
7.66607	-13.2506	-2.70263	-0.0687271	-1.29614	7.52542	-13.1457	7.6	-13.25	2.72991	-0	0	-2.72991	0	0	0.365463
7.4983	-13.2404	-2.75222	-0.137867	-1.29203	7.44992	-13.2329	7.45	-13.25	2.72991	-0	0	-2.72991	0	0.148933	0
7.28659	-13.1863	-3.09289	-0.250462	-1.36233	7.19347	-13.1392	7.25	-13.2	3.75086	-0.24498	0	-3.63887	0.909723	0	4.48411
7.10121	-13.1487	-3.14661	-0.316561	-1.35152	7.05468	-13.1604	7.05	-13.15	3.75086	-0.24498	0	-3.63887	0.909723	0.154437	0
7.01173	-13.1382	-2.63865	-0.34285	-1.26339	6.90569	-13.1515	6.9	-13.15	2.72312	-0	0	-2.72312	0	0	9.07665
6.8287	-13.1073	-2.741	-0.388491	-1.23565	6.73255	-13.1364	6.75	-13.15	2.72312	-0	0	-2.72312	0	0.682603	0
6.74537	-13.0927	-2.4249	-0.421675	-1.18756	6.69426	-13.3705	6.6	-13.15	3.00475	-0	0	-3.00475	0	0	4.40248
6.56741	-13.0759	-2.55607	-0.439067	-1.1412	6.42749	-13.1436	6.45	-13.15	3.00472	-0	0	-3.00472	0	1.61013	0
6.46695	-13.0379	-2.43306	-0.483604	-1.12152	6.4246	-13.2048	6.35	-13.1	2.23338	-0.463642	0	-1.9976	0.998786	0	0.878678
6.32389	-13.0008	-2.49536	-0.513273	-1.09315	6.2503	-13.0552	6.25	-13.05	2.23336	-0.463646	0	-1.99758	0.998786	0.546018	0
6.21192	-12.9464	-2.42833	-0.563118	-1.07989	6.162	-13.1569	6.1	-13	2.87485	-0.321752	0	-2.72732	0.909111	0	0.598545
6.05324	-12.8945	-2.50331	-0.589635	-1.04446	5.95166	-12.9396	5.95	-12.95	2.87485	-0.321752	0	-2.72732	0.909111	0.810008	0
5.94162	-12.8258	-2.43865	-0.638647	-1.03227	5.78183	-12.8825	5.8	-12.9	2.87657	-0.321753	0	-2.72895	0.909657	0	0.351486
5.77487	-12.7734	-2.52275	-0.649378	-0.983299	5.64785	-12.8416	5.65	-12.85	2.87657	-0.321749	0	-2.72896	0.909648	1.36211	0
5.6498	-12.6806	-2.64201	-0.702138	-0.986284	5.54035	-12.7925	5.55	-12.75	2.57116	-0.785401	0	-1.81808	1.81809	0	0.563331
5.50652	-12.6042	-2.68208	-0.72736	-0.955713	5.43842	-12.6552	5.45	-12.65	2.57117	-0.785398	0	-1.81809	1.81809	0.472496	0
5.38575	-12.4966	-2.79253	-0.779683	-0.959207	5.33087	-12.5965	5.3	-12.55	3.27337	-0.588007	0	-2.7236	1.81575	0	0.463293
5.22682	-12.4088	-2.85123	-0.791936	-0.915891	5.12059	-12.4527	5.15	-12.45	3.27334	-0.588003	0	-2.72358	1.81572	0.879262	0
5.1308	-12.3255	-2.6946	-0.829048	-0.898567	5.13793	-12.5907	5.05	-12.35	2.57339	-0.785395	0	-1.81967	1.81966	0	1.43113
5.00759	-12.222	-2.7244	-0.859904	-0.878552	4.95241	-12.2277	4.95	-12.25	2.5734	-0.785398	0	-1.81967	1.81967	0.202511	0
4.88925	-12.0834	-2.95118	-0.909307	-0.884579	4.81467	-12.1072	4.85	-12.1	3.27824	-0.982794	0	-1.81844	2.72766	0	1.47618
4.77971	-11.9567	-2.96519	-0.948788	-0.874616	4.75144	-11.9561	4.75	-11.95	3.27825	-0.982795	0	-1.81844	2.72767	0.0519813	0
4.71557	-11.8562	-2.6254	-0.995192	-0.866491	4.6829	-11.7433	4.7	-11.85	2.03382	-1.10715	0	-0.909557	1.8191	0	3.55378
4.65038	-11.7349	-2.61167	-1.04875	-0.873169	4.67603	-11.7496	4.65	-11.75	2.03383	-1.10715	0	-0.909553	1.81911	0.0512493	0
4.57847	-11.605	-2.66536	-1.09628	-0.87315	4.61619	-11.6508	4.6	-11.6	2.87066	-1.24905	0	-0.907782	2.72335	0	0.130581
4.52506	-11.466	-2.66558	-1.15419	-0.883369	4.5432	-11.4431	4.55	-11.45	2.87065	-1.24905	0	-0.907778	2.72334	0.0539281	0
4.42909	-11.2727	-3.15998	-1.19272	-0.872031	4.48104	-11.1618	4.5	-11.25	3.75305	-1.32582	0	-0.910253	3.64099	0	6.85598
4.39439	-11.0983	-3.15852	-1.26212	-0.894957	4.44374	-11.0696	4.45	-11.05	3.75305	-1.32582	0	-0.910253	3.64099	0.215917	0
4.41658	-11.002	-2.47872	-1.3518	-0.945848	4.46178	-10.9843	4.45	-10.95	1.81804	0	0	0	1.81804	0	13.3209
4.40762	-10.8651	-2.47526	-1.41681	-0.959918	4.4464	-10.8663	4.45	-10.85	1.81805	0	0	0	1.81805	0.0960515	0
4.42534	-10.7767	-2.17317	-1.49165	-0.99005	4.60972	-11.1274	4.45	-10.75	1.81614	0	0	0	1.81614	0	4.18435
4.42605	-10.6521	-2.18111	-1.55253	-0.996619	4.43858	-10.6346	4.45	-10.65	1.81614	0	0	0	1.81614	0.0287133	0
4.38277	-10.4649	-2.75236	-1.55997	-0.930295	4.43099	-10.4242	4.45	-10.45	3.6396	0	0	0	3.6396	0	10.8048
4.40624	-10.2971	-2.78327	-1.63041	-0.950296	4.44616	-10.2449	4.45	-10.25	3.6396	0	0	0	3.6396	0.26921	0
4.43702	-10.1527	-2.69899	-1.70156	-0.974797	4.52156	-10.1192	4.5	-10.1	2.87773	1.24904	0	0.910021	2.73005	0	0.401808
4.49064	-9.98858	-2.74207	-1.78037	-1.0012	4.55225	-9.94382	4.55	-9.95	2.87771	1.24904	0	0.910013	2.73003	0.376525	0
4.51196	-9.83486	-2.87789	-1.81213	-0.972883	4.5897	-9.73457	4.6	-9.8	3.15938	1.24905	0	0.999085	2.99725	0	0.942777
4.57979	-9.68183	-2.92362	-1.8839	-0.99701	4.64586	-9.65356	4.65	-9.65	3.15937	1.24905	0	0.99908	2.99724	0.335277	0
4.67097	-9.54597	-2.75455	-1.99114	-1.07237	4.61159	-9.38621	4.7	-9.55	2.03505	1.10715	0	0.910095	1.82021	0	2.96511
4.73592	-9.41945	-2.73575	-2.04956	-1.07208	4.7442	-9.45683	4.75	-9.45	2.03502	1.10715	0	0.910091	1.82018	0.079774	0
4.78343	-9.28587	-2.82045	-2.07393	-1.02849	4.80746	-9.23434	4.85	-9.3	3.60246	0.982795	0	1.99828	2.99743	0	0.880228
4.87958	-9.15735	-2.86401	-2.14129	-1.04469	4.94202	-9.15915	4.95	-9.15	3.60241	0.982794	0	1.99826	2.99739	0.24142	0
4.92361	-9.00435	-2.99285	-2.12997	-0.939835	5.03379	-9.03255	5	-9	2.87255	1.24904	0	0.908384	2.72514	0	4.29668
5.0296	-8.85881	-3.031	-2.18925	-0.947305	5.06039	-8.84271	5.05	-8.85	2.87255	1.24904	0	0.908384	2.72514	0.080268	0
5.1518	-8.7399	-2.99144	-2.27054	-0.990565	5.21058	-8.83852	5.15	-8.75	2.56934	0.785401	0	1.81679	1.8168	0	0.71752
5.2596	-8.62549	-2.97334	-2.32611	-0.991759	5.26598	-8.6555	5.25	-8.65	2.56934	0.785401	0	1.81679	1.8168	0.0521025	0
5.3242	-8.49491	-2.97563	-2.31859	-0.893951	5.33786	-8.49992	5.35	-8.5	3.28135	0.982791	0	1.82017	2.73024	0	3.04777
5.43862	-8.37516	-2.9819	-2.36692	-0.893105	5.43516	-8.36367	5.45	-8.35	3.28132	0.982793	0	1.82015	2.73022	0.00791845	0
5.54139	-8.25753	-2.97983	-2.39334	-0.855159	5.58025	-8.28767	5.55	-8.25	2.57178	0.785398	0	1.81852	1.81852	0	0.540192
5.65904	-8.1548	-2.96069	-2.44012	-0.855121	5.65225	-8.1686	5.65	-8.15	2.57175	0.785398	0	1.8185	1.8185	0.0154277	0
5.76651	-8.05116	-2.93142	-2.46478	-0.815366	5.83663	-8.14888	5.75	-8.05	2.57037	0.785401	0	1.81752	1.81753	0	0.780619
5.87165	-7.96002	-2.8757	-2.50334	-0.809971	5.81186	-7.95139	5.85	-7.95	2.57036	0.785398	0	1.81752	1.81752	0.219844	0
5.96338	-7.86303	-2.79719	-2.5092	-0.74217	5.99151	-7.92468	5.95	-7.85	2.57302	0.785398	0	1.8194	1.8194	0	1.86223
6.07964	-7.7724	-2.78227	-2.54561	-0.738166	6.04627	-7.74932	6.05	-7.75	2.57303	0.785395	0	1.81941	1.8194	0.0895467	0
6.11842	-7.65559	-2.57632	-2.48666	-0.567141	6.05883	-7.47931	6.15	-7.6	3.2764	0.982794	0	1.81742	2.72613	0	11.8121
6.25196	-7.53521	-2.6726	-2.50762	-0.555322	6.26179	-7.43797	6.25	-7.45	3.27637	0.982795	0	1.8174	2.72611	0.588157	0
6.38299	-7.44336	-2.71433	-2.54541	-0.571007	6.3458	-7.29797	6.4	-7.35	3.2748	0.588002	0	2.7248	1.81653	0	0.435586
6.53032	-7.32776	-2.8116	-2.56738	-0.560053	6.55234	-7.24441	6.55	-7.25	3.27476	0.588002	0	2.72477	1.81651	0.477194	0
6.65538	-7.24039	-2.80098	-2.59052	-0.548334	6.61964	-7.17343	6.65	-7.2	2.03434	0.463649	0	1.81957	0.909789	0	0.106611
6.77722	-7.1633	-2.77771	-2.61856	-0.546776	6.74556	-7.15305	6.75	-7.15	2.03434	0.463648	0	1.81957	0.909785	0.0628118	0
6.90063	-7.08318	-2.74315	-2.63586	-0.524928	6.91901	-7.04822	6.9	-7.05	3.2804	0.588003	0	2.72946	1.81964	0	0.214834
7.04874	-6.99014	-2.80496	-2.65693	-0.51563	7.06886	-6.94012	7.05	-6.95	3.2804	0.588003	0	2.72946	1.81964	0.191538	0
7.11746	-6.90025	-2.5309	-2.61875	-0.399933	7.12574	-6.81829	7.15	-6.85	2.56756	0.785398	0	1.81554	1.81554	0	6.62025
7.25031	-6.80613	-2.58881	-2.62907	-0.386681	7.25262	-6.73852	7.25	-6.75	2.56756	0.785398	0	1.81554	1.81554	0.281711	0
7.32658	-6.71874	-2.39351	-2.59912	-0.299298	7.30586	-6.61905	7.35	-6.65	2.57397	0.785398	0	1.82007	1.82007	0	4.20513
7.4538	-6.62006	-2.46454	-2.60052	-0.282442	7.45762	-6.53827	7.45	-6.55	2.57394	0.785398	0	1.82005	1.82005	0.415003	0
7.6096	-6.5552	-2.63919	-2.652	-0.346916	7.59546	-6.48319	7.6	-6.5	2.87375	0.321752	0	2.72628	0.908764	0	2.77116
7.7426	-6.47709	-2.66279	-2.66566	-0.340889	7.74315	-6.44913	7.75	-6.45	2.87375	0.321752	0	2.72628	0.908764	0.0483437	0
7.84843	-6.40702	-2.54838	-2.66291	-0.303661	7.8486	-6.40709	7.85	-6.4	2.03098	0.46365	0	1.81656	0.908285	0	0.819577
7.96966	-6.344	-2.54063	-2.6794	-0.303695	7.9584	-6.34152	7.95	-6.35	2.03098	0.463648	0	1.81656	0.908281	0.00749547	0
8.08198	-6.27809	-2.48436	-2.68428	-0.284728	8.05398	-6.23227	8.1	-6.25	3.28112	0.588	0	2.73006	1.82003	0	0.242554
8.22048	-6.19576	-2.54391	-2.68879	-0.271671	8.24773	-6.1485	8.25	-6.15	3.28111	0.588002	0	2.73005	1.82003	0.199479	0
8.35263	-6.12495	-2.58326	-2.7006	-0.270574	8.32369	-5.98136	8.4	-6.05	3.27735	0.588003	0	2.72692	1.81795	0	0.275061
8.50758	-6.02458	-2.68325	-2.69446	-0.246177	8.55156	-5.93992	8.55	-5.95	3.27733	0.588004	0	2.7269	1.81794	0.608339	0
8.59579	-5.94268	-2.44875	-2.66061	-0.168219	8.63806	-5.84559	8.65	-5.85	2.57166	0.785398	0	1.81844	1.81844	0	3.74841
8.73416	-5.84137	-2.53279	-2.64778	-0.14343	8.7543	-5.75242	8.75	-5.75	2.57165	0.785398	0	1.81843	1.81843	0.54212	0
8.87441	-5.76966	-2.60162	-2.65954	-0.151124	9.00947	-5.71389	8.9	-5.65	3.27461	0.588003	0	2.72464	1.81643	0	0.34715
9.02733	-5.65218	-2.71462	-2.63921	-0.11905	9.06113	-5.54128	9.05	-5.55	3.27462	0.588002	0	2.72465	1.81643	0.889909	0
9.12378	-5.56084	-2.53959	-2.60404	-0.0524931	9.13938	-5.44533	9.15	-5.45	2.57269	0.785404	0	1.81916	1.81918	0	2.47119
9.2556	-5.44393	-2.6204	-2.57991	-0.0234049	9.24452	-5.3352	9.25	-5.35	2.57268	0.785398	0	1.81916	1.81916	0.743883	0
9.36794	-5.359	-2.59607	-2.57085	-0.00975222	9.26221	-5.25032	9.35	-5.3	2.03364	0.463644	0	1.81895	0.909466	0	0.320327
9.47831	-5.27854	-2.58315	-2.56736	-0.00624733	9.43645	-5.25801	9.45	-5.25	2.03364	0.463648	0	1.81894	0.90947	0.116525	0
9.5499	-5.18731	-2.31031	-2.51387	0.0847367	9.71784	-5.19928	9.55	-5.1	3.28082	0.982797	0	1.81986	2.72981	0	5.8809
9.66348	-5.06441	-2.39769	-2.48156	0.114165	9.64908	-4.9531	9.65	-4.95	3.28082	0.982795	0	1.81987	2.72981	0.789324	0
9.75374	-4.96981	-2.35262	-2.4557	0.141986	9.67182	-4.82288	9.75	-4.85	2.57013	0.785395	0	1.81736	1.81735	0	0.608263
9.86645	-4.84343	-2.44119	-2.42412	0.167398	9.86682	-4.74721	9.85	-4.75	2.57013	0.785395	0	1.81736	1.81735	0.599184	0
9.95776	-4.74372	-2.40795	-2.39798	0.192322	9.94653	-4.64316	9.95	-4.65	2.57112	0.785395	0	1.81806	1.81805	0	0.333469
10.0657	-4.61789	-2.48401	-2.36933	0.211645	10.0706	-4.54316	10.05	-4.55	2.57111	0.785398	0	1.81805	1.81805	0.369805	0
10.2288	-4.53462	-2.75154	-2.42974	0.0967059	10.4074	-4.52899	10.2	-4.45	3.27636	0.588004	0	2.72609	1.8174	0	6.94691
10.3487	-4.40839	-2.8062	-2.41065	0.111338	10.3431	-4.35107	10.35	-4.35	3.27631	0.588002	0	2.72606	1.81737	0.214439	0
10.365	-4.28056	-2.37913	-2.29271	0.289851	10.3837	-4.17982	10.4	-4.2	2.87438	1.24905	0	0.908945	2.72688	0	14.7596
10.4592	-4.14493	-2.45655	-2.25917	0.308764	10.4578	-4.07071	10.45	-4.05	2.87437	1.24905	0	0.908953	2.72687	0.365181	0
10.5721	-4.04237	-2.57485	-2.27626	0.251438	10.5531	-3.94939	10.55	-3.95	2.5725	0.785401	0	1.81903	1.81904	0	1.96343
10.6647	-3.90463	-2.63146	-2.24747	0.26703	10.6424	-3.84126	10.65	-3.85	2.57249	0.785401	0	1.81902	1.81903	0.280982	0
10.753	-3.78199	-2.65878	-2.23057	0.265912	10.6157	-3.63689	10.75	-3.7	3.2798	0.982793	0	1.81931	2.72896	0	0.472479
10.852	-3.62233	-2.75747	-2.19829	0.284907	10.8572	-3.53957	10.85	-3.55	3.2798	0.982793	0	1.81931	2.72896	0.468224	0
10.8961	-3.49175	-2.66198	-2.13533	0.360527	10.8149	-3.35552	10.9	-3.4	3.16151	1.24905	0	0.999745	2.99928	0	2.36174
10.9678	-3.33681	-2.74815	-2.09827	0.380365	10.9372	-3.24816	10.95	-3.25	3.16152	1.24905	0	0.999754	2.99928	0.553335	0
11.0822	-3.21656	-2.87315	-2.1384	0.275956	10.9078	-3.10703	11.05	-3.15	2.57054	0.785401	0	1.81764	1.81765	0	5.33407
11.1614	-3.07551	-2.88241	-2.11817	0.280919	11.135	-3.05697	11.15	-3.05	2.57052	0.785401	0	1.81763	1.81764	0.0571844	0
11.204	-2.93194	-2.7709	-2.0569	0.355054	11.1507	-2.87978	11.2	-2.9	2.87658	1.24904	0	0.909657	2.72896	0	2.25554
11.273	-2.77883	-2.80832	-2.03	0.362778	11.2571	-2.74346	11.25	-2.75	2.87655	1.24904	0	0.909648	2.72893	0.0951464	0
11.2011	-2.61982	-2.47714	-1.83603	0.657448	11.2614	-2.58697	11.2	-2.6	3.15824	-1.24905	0	-0.998725	2.99617	0	37.1897
11.2175	-2.48729	-2.49165	-1.79203	0.668015	11.1393	-2.45312	11.15	-2.45	3.15823	-1.24904	0	-0.998725	2.99616	0.390706	0
11.2686	-2.3709	-2.47109	-1.79748	0.595586	11.2346	-2.28949	11.2	-2.3	2.87391	1.24904	0	0.908813	2.72643	0	2.39226
11.2895	-2.21477	-2.51976	-1.75434	0.605586	11.239	-2.16508	11.25	-2.15	2.87388	1.24904	0	0.908805	2.7264	0.29097	0
11.3341	-2.08739	-2.51865	-1.7618	0.533134	11.1623	-1.9797	11.3	-2	2.87721	1.24905	0	0.909855	2.72956	0	2.81827
11.3589	-1.91637	-2.60376	-1.72539	0.539706	11.3424	-1.85113	11.35	-1.85	2.87718	1.24904	0	0.909847	2.72953	0.302238	0
